property_id,micro_market,sector,latitude,longitude,distance_to_center_km,rooms,floor_area_m2,quality_score,building_age_years,amenity_density,local_tax_rate,income_zone_rating,transit_proximity_score,green_space_ratio,crime_index,school_rating,noise_level_db,energy_label,parking_available,has_balcony,last_renovation_year,valuation_eur
PROP-03829,North,Social Rental,52.423632,4.894759,5.95,4,113.0,0.553,24,0.3784,0.003525,2,0.2679,0.585,0.2936,4.3,51.4,2,0,1,2009,265500.0
PROP-03830,South,Social Rental,52.343901,4.912784,3.51,2,41.9,0.0374,27,0.7829,0.004164,4,0.5343,0.1731,0.4765,9.2,48.3,4,1,1,2000,244300.0
PROP-03831,East,Social Rental,52.336978,4.942512,6.42,3,83.3,0.7987,7,0.6565,0.004036,3,0.1055,0.4102,0.1268,4.5,77.9,1,1,1,2017,351600.0
PROP-03832,North,Private Rental,52.400835,4.906264,3.64,3,64.5,0.609,21,0.4703,0.003825,3,0.5487,0.2816,0.1811,5.1,51.6,3,0,1,2006,363100.0
PROP-03833,East,Private Rental,52.358966,4.943702,5.54,2,63.6,0.7602,13,0.7754,0.003493,3,0.4211,0.3603,0.29,4.5,48.6,5,0,0,2021,412400.0
PROP-03834,East,Private Rental,52.362604,4.95349,6.54,4,105.1,0.5108,64,0.5604,0.004081,3,0.3216,0.339,0.126,2.4,57.0,7,0,1,1971,421400.0
PROP-03835,South,Social Rental,52.341656,4.871873,4.06,4,87.1,0.1781,7,1.0,0.004247,3,0.2351,0.0539,0.1399,8.8,71.4,1,0,1,2024,346800.0
PROP-03836,South,Home Ownership,52.337141,4.890227,3.69,5,154.5,0.7532,30,0.7648,0.004172,4,0.6196,0.079,0.3251,6.7,49.0,3,0,0,2024,981400.0
PROP-03837,West,Social Rental,52.372176,4.825696,7.7,4,83.6,0.5031,14,0.5959,0.00385,4,0.1104,0.1436,0.2288,5.8,63.4,4,0,1,2012,288700.0
PROP-03838,East,Social Rental,52.37166,4.93737,4.71,5,117.1,0.4106,60,0.6578,0.00364,3,0.4979,0.0383,0.3324,4.1,65.8,6,1,1,1970,335500.0
PROP-03839,South,Social Rental,52.33834,4.888093,3.6,2,56.8,0.3338,6,0.6762,0.004309,4,0.5228,0.5079,0.3069,6.1,57.3,3,1,1,2024,294100.0
PROP-03840,South,Social Rental,52.343045,4.902942,3.12,3,76.4,0.4623,7,0.712,0.004245,4,0.6855,0.4167,0.1314,6.4,38.9,1,1,1,2024,378500.0
PROP-03841,South,Home Ownership,52.327552,4.894951,4.71,3,55.3,0.852,10,0.679,0.00415,5,0.2563,0.3928,0.292,7.1,66.7,2,0,0,2024,650300.0
PROP-03842,South,Social Rental,52.351903,4.891041,2.06,2,63.8,0.4425,35,0.7315,0.004445,4,0.691,0.219,0.259,3.7,32.1,5,0,0,1996,279300.0
PROP-03843,North,Social Rental,52.395395,4.913509,3.49,2,39.2,0.647,7,0.4959,0.003989,3,0.577,0.5329,0.1386,3.2,56.1,1,0,1,2020,221400.0
PROP-03844,South,Home Ownership,52.342747,4.854581,5.41,4,98.0,0.4402,6,0.723,0.004145,4,0.3949,0.1808,0.084,3.2,47.2,2,1,0,2020,534800.0
PROP-03845,Center,Home Ownership,52.365839,4.870181,2.79,5,133.4,0.2527,8,1.0,0.004967,4,0.7315,0.1119,0.2391,8.0,54.1,1,1,0,2022,656400.0
PROP-03846,South,Social Rental,52.347794,4.883049,2.8,3,87.0,0.522,1,0.6646,0.00406,3,0.6702,0.5609,0.1381,7.5,50.8,1,1,0,2024,389000.0
PROP-03847,East,Private Rental,52.343705,4.960465,7.83,3,97.0,0.6399,27,0.8287,0.003901,4,0.0,0.3687,0.249,5.6,49.3,3,1,1,2008,490100.0
PROP-03848,Center,Home Ownership,52.373325,4.897764,0.48,2,55.7,0.0849,21,0.8505,0.004489,3,0.9983,0.1349,0.474,6.9,42.0,3,1,0,2008,231000.0
PROP-03849,Center,Home Ownership,52.363849,4.907389,1.54,3,83.1,0.1392,1,0.81,0.004198,5,1.0,0.3458,0.2894,7.5,53.7,2,0,1,2024,483200.0
PROP-03850,North,Home Ownership,52.40171,4.902158,3.61,4,127.8,0.676,37,0.3111,0.003637,3,0.6601,0.3512,0.0,5.3,50.0,5,1,1,1994,522800.0
PROP-03851,East,Social Rental,52.354161,4.972507,8.78,5,172.7,0.5451,9,0.6247,0.0038,4,0.0,0.4297,0.1242,6.6,65.1,2,1,0,2019,382200.0
PROP-03852,West,Home Ownership,52.365197,4.853387,4.65,3,75.7,0.1699,20,0.6829,0.004119,3,0.4803,0.449,0.1327,4.1,48.6,2,1,0,2008,343100.0
PROP-03853,Center,Social Rental,52.395207,4.909101,3.21,4,93.8,0.4975,9,1.0,0.004761,4,0.5301,0.3425,0.024,6.7,43.5,2,0,1,2024,451900.0
PROP-03854,South,Social Rental,52.339171,4.885874,3.57,2,62.4,0.3042,15,0.8168,0.004484,4,0.5583,0.3872,0.185,5.9,53.7,5,1,1,2012,280500.0
PROP-03855,South,Social Rental,52.360841,4.904941,1.5,3,69.2,0.2982,91,0.6322,0.004183,4,0.7575,0.269,0.247,7.6,40.2,7,1,0,1933,276900.0
PROP-03856,West,Private Rental,52.36435,4.837002,6.47,3,76.1,0.7577,29,0.4327,0.003546,3,0.2186,0.2484,0.1201,3.7,60.2,3,1,1,1997,449300.0
PROP-03857,West,Home Ownership,52.364678,4.806874,9.8,4,106.0,0.4613,26,0.454,0.003647,2,0.0,0.3573,0.1392,6.9,60.3,2,0,1,2004,379700.0
PROP-03858,West,Social Rental,52.365467,4.841946,5.91,4,111.1,0.3926,16,0.4802,0.004003,3,0.2521,0.495,0.2215,5.3,59.6,3,0,0,2024,276700.0
PROP-03859,East,Social Rental,52.350765,4.957617,7.27,3,83.6,0.7963,30,0.5668,0.004222,3,0.0045,0.4106,0.0202,6.8,57.8,5,1,1,1996,336300.0
PROP-03860,South,Home Ownership,52.343133,4.879054,3.47,5,160.3,0.4428,18,0.8749,0.004143,4,0.6466,0.4616,0.3113,6.1,62.0,4,1,1,2020,870500.0
PROP-03861,North,Private Rental,52.402784,4.915253,4.28,3,64.9,0.6665,13,0.5754,0.003943,3,0.5874,0.2059,0.2961,4.4,49.9,2,1,1,2015,392700.0
PROP-03862,East,Social Rental,52.361607,4.905035,1.45,3,65.8,0.3834,89,0.5896,0.004317,3,0.7968,0.457,0.0,2.9,35.5,6,0,0,1942,246600.0
PROP-03863,West,Home Ownership,52.382407,4.823928,8.01,4,125.8,0.0962,31,0.5804,0.003384,3,0.1969,0.379,0.0,5.4,60.9,5,1,1,2006,377600.0
PROP-03864,East,Social Rental,52.353791,4.959835,7.42,2,45.1,0.3411,23,0.6403,0.003871,3,0.1265,0.1329,0.2621,3.0,67.4,4,0,0,2016,228600.0
PROP-03865,West,Home Ownership,52.37238,4.827134,7.54,5,167.3,0.0773,27,0.646,0.003575,3,0.1205,0.0127,0.3218,8.3,52.8,4,0,0,2012,411500.0
PROP-03866,Center,Private Rental,52.379933,4.890727,1.2,3,70.2,0.9349,5,0.8592,0.004361,4,0.878,0.5087,0.1966,7.2,33.9,1,1,1,2024,729800.0
PROP-03867,North,Social Rental,52.398955,4.876892,3.79,2,52.8,0.8462,1,0.3801,0.003297,2,0.5553,0.4841,0.1935,4.8,50.7,3,0,1,2024,243800.0
PROP-03868,East,Home Ownership,52.378708,4.923569,3.32,4,138.8,0.3453,60,0.7115,0.004169,3,0.5449,0.456,0.3595,6.1,49.8,5,0,1,1967,432700.0
PROP-03869,West,Private Rental,52.382355,4.803207,10.28,5,168.4,0.5113,16,0.7117,0.003608,3,0.0,0.3781,0.3251,6.5,54.5,4,0,0,2024,531700.0
PROP-03870,Center,Private Rental,52.367651,4.881372,1.54,4,93.2,0.796,8,0.9147,0.004484,4,0.8601,0.2817,0.0,7.9,54.1,1,0,1,2017,800300.0
PROP-03871,West,Private Rental,52.372146,4.828948,7.34,3,67.2,0.8148,15,0.6319,0.003426,3,0.0,0.5165,0.1851,3.1,52.5,3,1,1,2010,451400.0
PROP-03872,Center,Social Rental,52.362151,4.910534,1.93,2,67.1,0.3436,13,0.7769,0.003917,4,0.8141,0.4905,0.144,7.1,44.4,2,0,1,2016,346900.0
PROP-03873,Center,Social Rental,52.378211,4.884147,1.51,2,67.2,0.5158,28,0.9579,0.004185,4,0.728,0.012,0.1185,7.0,35.5,3,1,0,1996,359900.0
PROP-03874,South,Social Rental,52.34947,4.878046,2.96,4,89.7,0.1931,25,0.8571,0.004243,4,0.592,0.3602,0.1368,6.8,54.8,3,1,1,2002,342800.0
PROP-03875,West,Home Ownership,52.397899,4.853256,5.57,4,103.4,0.8171,11,0.7012,0.00324,4,0.1426,0.2857,0.1202,4.6,66.9,4,1,0,2013,614400.0
PROP-03876,North,Social Rental,52.383524,4.899809,1.59,2,45.0,0.9955,12,0.4605,0.003741,2,0.7197,0.2523,0.344,4.1,49.9,3,1,0,2015,267400.0
PROP-03877,South,Social Rental,52.34431,4.860426,4.78,3,99.7,0.8635,19,0.9629,0.004424,4,0.2804,0.1867,0.2692,5.8,52.9,4,0,0,2005,408100.0
PROP-03878,South,Private Rental,52.327014,4.892124,4.78,2,64.0,0.9872,10,0.8568,0.003922,3,0.4137,0.0,0.1811,7.1,42.7,4,1,0,2014,548200.0
PROP-03879,Center,Social Rental,52.353651,4.869855,3.33,4,110.4,0.7243,36,0.9369,0.004565,4,0.6783,0.4428,0.1889,5.3,60.4,6,1,1,1992,486900.0
PROP-03880,East,Private Rental,52.343396,4.948324,6.61,4,134.9,0.7413,47,0.649,0.00436,4,0.2116,0.0848,0.2397,5.5,66.3,7,0,1,1979,506000.0
PROP-03881,North,Social Rental,52.414459,4.916807,5.5,2,73.3,0.0621,16,0.4259,0.003242,3,0.3367,0.6582,0.0,6.3,52.9,2,0,0,2010,169900.0
PROP-03882,North,Social Rental,52.394204,4.922186,4.04,2,64.3,0.6603,8,0.45,0.003369,3,0.5764,0.4377,0.3058,5.1,47.9,2,1,1,2024,243700.0
PROP-03883,West,Social Rental,52.360778,4.845547,5.58,3,78.0,0.9289,41,0.5078,0.003781,3,0.2285,0.2863,0.0,5.9,47.8,6,1,1,1987,331200.0
PROP-03884,North,Home Ownership,52.395418,4.912161,3.4,4,126.9,0.9067,61,0.4947,0.003724,2,0.5381,0.4763,0.2427,6.5,64.1,5,0,1,1988,639300.0
PROP-03885,Center,Social Rental,52.363275,4.884136,1.42,5,116.5,0.312,24,0.7832,0.004572,4,1.0,0.2078,0.1397,6.6,61.3,2,0,0,2000,431900.0
PROP-03886,North,Social Rental,52.371821,4.911267,1.82,3,100.3,0.7458,31,0.3744,0.003312,2,0.8406,0.5759,0.3514,2.9,46.2,5,1,1,2008,269200.0
PROP-03887,East,Social Rental,52.346208,4.94702,6.35,2,53.5,0.9722,35,0.6968,0.004084,4,0.1858,0.1045,0.3909,2.7,54.5,5,1,1,1994,301400.0
PROP-03888,South,Home Ownership,52.325759,4.899188,4.93,3,85.8,0.7088,24,0.7753,0.004218,4,0.4192,0.4194,0.1142,4.5,50.9,4,0,0,2011,649300.0
PROP-03889,South,Home Ownership,52.363717,4.868166,3.06,4,108.9,0.8441,13,0.6755,0.00449,3,0.6325,0.2519,0.3762,6.6,56.0,4,1,1,2018,787600.0
PROP-03890,North,Private Rental,52.402496,4.92282,4.75,4,106.9,0.5649,14,0.3805,0.003741,1,0.3388,0.3231,0.1349,4.3,57.4,3,0,1,2024,407900.0
PROP-03891,West,Private Rental,52.370368,4.833371,6.84,5,109.3,0.9366,22,0.6098,0.004195,3,0.1125,0.0727,0.2728,3.0,54.7,4,1,0,2015,563800.0
PROP-03892,South,Home Ownership,52.331037,4.877023,4.76,4,112.2,0.8163,29,0.8538,0.004197,4,0.362,0.3202,0.0476,8.0,75.4,4,1,0,1995,895600.0
PROP-03893,Center,Social Rental,52.361644,4.918397,2.76,3,95.6,0.7649,23,0.8825,0.003774,5,0.698,0.3163,0.1322,9.0,38.1,3,0,0,2001,425800.0
PROP-03894,West,Private Rental,52.393384,4.818183,8.91,4,135.4,0.731,8,0.69,0.003828,4,0.0,0.2184,0.3159,4.7,70.3,1,0,1,2024,554200.0
PROP-03895,North,Social Rental,52.410351,4.873452,5.08,2,47.2,0.0416,10,0.3071,0.003175,3,0.1929,0.1954,0.0871,2.1,43.8,3,1,1,2016,176800.0
PROP-03896,North,Social Rental,52.399327,4.896746,3.26,3,94.6,0.3553,13,0.452,0.003478,3,0.5531,0.0773,0.2736,2.3,60.1,4,1,1,2011,229200.0
PROP-03897,East,Social Rental,52.366235,4.920544,2.87,2,45.3,0.5416,21,0.7176,0.003322,3,0.5587,0.3886,0.1937,7.1,48.9,2,0,1,2005,279300.0
PROP-03898,West,Private Rental,52.389811,4.844913,5.98,3,69.8,0.6147,1,0.642,0.003731,4,0.3971,0.1868,0.1083,3.2,50.9,3,1,0,2024,454200.0
PROP-03899,South,Home Ownership,52.338971,4.936983,5.79,4,99.7,0.8119,1,0.7853,0.003883,4,0.2327,0.2629,0.2012,4.9,58.3,1,1,1,2024,774500.0
PROP-03900,East,Private Rental,52.374247,4.935123,4.48,3,74.8,0.6701,24,0.5882,0.00398,3,0.2665,0.4507,0.3645,5.5,69.7,3,0,0,2020,450400.0
PROP-03901,East,Social Rental,52.372314,4.904624,1.1,2,72.8,0.1943,4,0.5489,0.004333,3,0.7531,0.3058,0.32,6.8,42.0,2,1,0,2024,236500.0
PROP-03902,South,Home Ownership,52.340545,4.876748,3.85,5,157.5,0.565,28,0.8148,0.003573,3,0.4721,0.2178,0.2786,5.0,64.1,5,0,0,2004,778000.0
PROP-03903,North,Social Rental,52.408838,4.90933,4.6,2,75.9,0.1085,30,0.5152,0.003932,3,0.3119,0.16,0.2875,5.4,49.3,4,1,0,1996,172300.0
PROP-03904,West,Social Rental,52.377968,4.843656,5.77,2,47.8,0.183,12,0.7439,0.003611,4,0.3082,0.3755,0.1594,3.4,70.4,4,1,1,2019,225000.0
PROP-03905,North,Social Rental,52.403446,4.931528,5.5,5,150.3,0.5126,88,0.3408,0.003769,2,0.3877,0.5625,0.0,6.1,58.0,6,0,1,1939,275300.0
PROP-03906,Center,Social Rental,52.358363,4.939701,5.13,2,79.8,0.142,4,1.0,0.004502,4,0.2438,0.5861,0.1555,7.6,61.2,1,0,0,2024,298300.0
PROP-03907,East,Home Ownership,52.371148,4.940549,5.06,4,124.6,0.6762,37,0.7085,0.004375,3,0.4729,0.1047,0.3219,4.3,44.7,7,0,1,1987,606300.0
PROP-03908,South,Home Ownership,52.341095,4.888332,3.29,4,104.8,0.0987,28,0.7947,0.003968,4,0.6319,0.4902,0.146,7.5,62.2,3,1,0,1997,450200.0
PROP-03909,East,Private Rental,52.349295,4.947082,6.22,3,88.9,0.9605,59,0.7036,0.004422,3,0.302,0.2333,0.3188,4.6,60.9,4,0,1,1965,480700.0
PROP-03910,East,Social Rental,52.362265,4.935589,4.59,5,118.3,0.8451,1,0.5333,0.00432,4,0.2691,0.3815,0.0559,5.1,49.2,1,1,0,2024,414900.0
PROP-03911,Center,Home Ownership,52.370021,4.867879,3.01,5,164.3,0.9736,19,0.947,0.004895,5,0.7466,0.2666,0.3745,6.3,53.9,3,1,0,2005,1841100.0
PROP-03912,Center,Social Rental,52.369939,4.910786,1.75,3,64.8,0.5424,29,1.0,0.004785,5,0.6461,0.148,0.2955,4.2,51.3,3,1,1,2003,392300.0
PROP-03913,West,Home Ownership,52.366934,4.832315,6.97,4,95.8,0.8508,33,0.5721,0.00409,3,0.2154,0.3761,0.3508,6.7,48.5,3,0,0,1993,552100.0
PROP-03914,West,Home Ownership,52.374077,4.81698,8.67,5,130.1,0.5767,18,0.5464,0.003063,4,0.0,0.4063,0.1217,5.7,64.4,5,0,1,2024,631500.0
PROP-03915,Center,Home Ownership,52.382601,4.898149,1.44,4,132.3,0.0918,97,0.9648,0.004675,5,0.8158,0.1489,0.0,6.3,37.1,4,1,0,1932,481100.0
PROP-03916,Center,Home Ownership,52.388867,4.869949,3.48,4,88.4,0.2437,57,0.8608,0.004242,5,0.7019,0.3441,0.0385,6.8,61.4,6,1,1,1967,513300.0
PROP-03917,South,Home Ownership,52.328348,4.884599,4.77,5,128.9,0.7026,24,0.6822,0.004379,4,0.5298,0.4082,0.2457,6.6,50.2,3,1,0,2024,825700.0
PROP-03918,East,Social Rental,52.375946,4.956499,6.86,2,72.5,0.1293,50,0.6868,0.003681,4,0.1486,0.0757,0.4191,4.0,50.9,4,1,1,1988,211900.0
PROP-03919,East,Social Rental,52.36723,4.947708,5.86,2,42.0,0.4141,52,0.5231,0.004642,2,0.1422,0.2965,0.0,3.8,57.6,7,0,1,1978,226900.0
PROP-03920,West,Private Rental,52.377438,4.85643,4.36,5,159.3,0.7189,5,0.496,0.004033,2,0.3722,0.1138,0.2982,6.0,56.1,2,0,1,2024,595100.0
PROP-03921,East,Home Ownership,52.375657,4.965624,7.86,5,173.7,0.5283,3,0.673,0.00379,4,0.0189,0.3118,0.2224,4.3,63.4,1,1,1,2024,976700.0
PROP-03922,West,Home Ownership,52.371366,4.851818,4.8,5,103.9,0.685,39,0.5887,0.003661,3,0.548,0.3729,0.0768,5.1,46.9,6,1,1,1990,657700.0
PROP-03923,Center,Social Rental,52.390818,4.901026,2.41,2,55.3,0.6086,3,0.8587,0.004887,5,0.6238,0.2303,0.2035,8.3,58.1,3,1,1,2024,369500.0
PROP-03924,South,Social Rental,52.347621,4.901623,2.59,3,99.4,0.7159,21,0.9757,0.004346,4,0.6617,0.3498,0.2103,6.8,53.6,3,0,0,2012,409000.0
PROP-03925,East,Private Rental,52.365138,4.942967,5.35,5,116.3,0.5061,23,0.6342,0.004143,2,0.3776,0.3377,0.2744,4.5,64.6,3,1,1,2001,559100.0
PROP-03926,South,Social Rental,52.343659,4.916466,3.77,2,71.6,0.5742,28,0.7663,0.003844,4,0.5196,0.199,0.1485,8.7,60.9,3,1,1,2003,313800.0
PROP-03927,East,Private Rental,52.363567,4.945404,5.64,2,62.3,0.8801,5,0.5322,0.004541,4,0.2373,0.275,0.3131,5.9,43.1,1,0,1,2024,439600.0
PROP-03928,South,Social Rental,52.342019,4.889369,3.17,2,76.3,0.538,2,0.6853,0.004398,4,0.6784,0.1576,0.0486,5.5,51.2,2,0,0,2024,338100.0
PROP-03929,South,Social Rental,52.328866,4.870525,5.31,4,99.6,0.421,50,0.8909,0.004094,3,0.3503,0.0589,0.1939,7.1,64.4,6,1,1,1980,341600.0
PROP-03930,Center,Social Rental,52.374873,4.886288,1.11,2,61.0,0.6949,112,0.8869,0.004168,4,0.9473,0.3675,0.0828,6.3,43.0,6,1,0,1921,320400.0
PROP-03931,West,Social Rental,52.355222,4.856611,4.57,3,57.4,0.6656,21,0.7665,0.003785,3,0.465,0.2613,0.1332,3.8,44.7,4,0,1,2004,290000.0
PROP-03932,West,Home Ownership,52.379878,4.840766,6.12,3,92.2,0.4161,22,0.516,0.00442,3,0.3049,0.2147,0.1815,5.1,61.1,3,0,0,2008,352900.0
PROP-03933,West,Home Ownership,52.37435,4.827033,7.56,3,74.5,0.2443,24,0.4681,0.003449,3,0.0384,0.4577,0.1546,4.4,69.3,4,0,1,2024,335100.0
PROP-03934,Center,Social Rental,52.373375,4.901716,0.83,3,75.0,0.0241,27,0.7658,0.004639,3,0.9673,0.3665,0.0859,4.1,50.0,4,1,1,2001,311200.0
PROP-03935,West,Social Rental,52.37361,4.84412,5.66,3,90.1,0.1006,28,0.7317,0.003809,3,0.3184,0.0317,0.0,3.6,66.3,4,0,0,2000,230400.0
PROP-03936,East,Social Rental,52.360259,4.930471,4.08,2,67.1,0.6763,28,0.6104,0.003716,3,0.7197,0.2434,0.2491,7.2,54.0,2,0,1,2015,296200.0
PROP-03937,Center,Private Rental,52.368755,4.906961,1.33,2,59.2,0.8834,60,0.9336,0.003997,5,0.9163,0.0,0.1959,7.4,50.7,4,0,0,1983,583800.0
PROP-03938,South,Social Rental,52.325212,4.88992,5.0,4,95.9,0.004,5,0.7999,0.003774,5,0.2884,0.096,0.4391,5.1,56.0,1,0,1,2021,305200.0
PROP-03939,East,Social Rental,52.360753,4.941581,5.27,3,77.3,0.1973,49,0.4497,0.003535,4,0.3815,0.1461,0.1097,5.4,39.3,5,1,0,1988,229700.0
PROP-03940,South,Private Rental,52.367258,4.861741,3.7,4,123.7,0.613,9,0.7835,0.004709,4,0.4719,0.0161,0.2588,5.6,37.1,3,0,0,2019,636100.0
PROP-03941,Center,Social Rental,52.37073,4.920585,2.84,2,53.9,0.0229,120,0.8864,0.004561,4,0.6163,0.2338,0.3164,6.4,44.9,5,1,1,1905,245700.0
PROP-03942,South,Home Ownership,52.349366,4.890606,2.34,4,109.5,0.4481,12,0.7155,0.004257,4,0.6816,0.299,0.2198,4.1,40.8,4,0,0,2015,680100.0
PROP-03943,East,Home Ownership,52.355358,4.921398,3.35,5,123.9,0.1247,80,0.6831,0.004146,4,0.6908,0.0,0.1885,6.8,71.9,5,1,1,1954,407000.0
PROP-03944,Center,Social Rental,52.376455,4.888335,1.03,3,89.6,0.1526,34,0.9655,0.003844,4,0.812,0.4068,0.0,5.5,44.6,7,1,1,2001,344100.0
PROP-03945,West,Home Ownership,52.373706,4.849473,5.07,4,122.4,0.3687,45,0.4953,0.003779,3,0.4603,0.4055,0.3809,6.9,52.9,5,0,0,1979,522600.0
PROP-03946,Center,Home Ownership,52.343831,4.897031,2.91,5,135.9,0.5713,26,0.9381,0.004436,4,0.6936,0.4894,0.2234,7.3,47.9,5,1,1,2005,937300.0
PROP-03947,North,Private Rental,52.399109,4.909482,3.61,5,119.5,0.5956,41,0.4298,0.00364,2,0.5422,0.2731,0.1828,4.7,57.1,4,0,0,1990,409200.0
PROP-03948,East,Social Rental,52.357649,4.943971,5.61,3,99.6,0.2285,7,0.5545,0.004415,3,0.4451,0.3567,0.1703,7.6,54.1,3,1,0,2017,281000.0
PROP-03949,West,Social Rental,52.374863,4.822899,8.02,3,100.2,0.4835,42,0.714,0.003849,4,0.0,0.2742,0.0108,5.6,56.8,6,0,1,1998,258600.0
PROP-03950,Center,Home Ownership,52.368403,4.881218,1.54,3,61.4,0.1845,36,1.0,0.004064,5,0.9654,0.4099,0.185,7.5,53.8,5,1,0,2013,483200.0
PROP-03951,North,Social Rental,52.400568,4.908277,3.7,4,82.1,0.2671,14,0.4947,0.003413,3,0.6573,0.3073,0.1576,4.6,47.1,3,0,1,2019,228100.0
PROP-03952,South,Home Ownership,52.328171,4.852884,6.59,3,111.7,0.8089,2,0.8183,0.004545,4,0.1311,0.2997,0.2139,5.1,53.3,2,0,0,2024,877100.0
PROP-03953,Center,Home Ownership,52.369237,4.870147,2.76,4,118.9,0.1844,34,0.8302,0.004238,4,0.5668,0.0,0.0,3.2,38.1,5,1,1,1999,531700.0
PROP-03954,East,Social Rental,52.364063,4.929074,3.84,3,70.3,0.9986,21,0.647,0.004313,3,0.5294,0.1324,0.0087,7.0,59.5,3,0,0,2012,352800.0
PROP-03955,West,Private Rental,52.389684,4.860625,4.4,5,150.5,0.8109,65,0.5887,0.002981,3,0.4612,0.319,0.4591,5.8,47.4,5,0,1,1974,534000.0
PROP-03956,Center,Social Rental,52.368421,4.911909,1.89,2,56.2,0.4031,37,0.9112,0.00459,4,0.8146,0.3227,0.5432,9.0,56.1,4,0,1,2019,338100.0
PROP-03957,East,Home Ownership,52.374806,4.919494,2.77,3,82.3,0.1278,36,0.5363,0.004162,4,0.6222,0.4623,0.1998,3.4,51.5,7,1,0,1990,182000.0
PROP-03958,Center,Home Ownership,52.375154,4.89147,0.69,4,98.6,0.0999,46,0.8208,0.004266,4,0.8116,0.5574,0.0,5.9,48.2,5,0,1,1980,511200.0
PROP-03959,Center,Social Rental,52.378924,4.899497,1.11,5,116.5,0.1456,32,0.9247,0.004833,5,0.8671,0.4375,0.0,6.4,39.4,4,1,0,1995,403100.0
PROP-03960,East,Home Ownership,52.379076,4.93196,4.22,4,139.3,0.8149,11,0.5801,0.003856,4,0.4291,0.1997,0.0079,6.3,44.8,3,0,1,2022,898700.0
PROP-03961,South,Home Ownership,52.340775,4.89675,3.25,4,94.3,0.3783,1,0.8407,0.004736,3,0.6796,0.2102,0.0,7.6,66.1,1,0,1,2024,753500.0
PROP-03962,South,Social Rental,52.339833,4.866727,4.59,4,135.0,0.5448,13,0.7825,0.0043,4,0.6466,0.3598,0.3231,4.4,60.9,2,0,0,2024,412700.0
PROP-03963,South,Social Rental,52.336353,4.865728,4.95,2,49.4,0.6091,2,0.8392,0.004338,4,0.1738,0.3884,0.2053,6.2,66.5,2,1,1,2023,323800.0
PROP-03964,West,Private Rental,52.376611,4.85733,4.25,3,70.1,0.8457,14,0.6536,0.00383,3,0.5491,0.3928,0.1801,6.5,50.5,5,1,1,2019,509100.0
PROP-03965,West,Social Rental,52.374334,4.841657,5.94,3,68.7,0.573,51,0.5471,0.003957,3,0.3196,0.1529,0.4388,3.4,62.3,6,1,1,1979,265000.0
PROP-03966,East,Social Rental,52.362986,4.975152,8.93,3,100.4,0.4257,12,0.6349,0.004075,3,0.0,0.4928,0.0363,4.8,62.9,5,0,0,2015,271100.0
PROP-03967,East,Social Rental,52.358863,4.913485,2.4,2,67.8,0.2629,8,0.6255,0.003828,3,0.4895,0.1798,0.1347,4.8,58.2,2,1,1,2024,267900.0
PROP-03968,West,Social Rental,52.382768,4.848811,5.32,3,102.8,0.6863,6,0.6156,0.003942,2,0.333,0.3318,0.1267,8.2,55.8,3,1,1,2024,325600.0
PROP-03969,South,Home Ownership,52.330288,4.867435,5.37,3,71.8,0.721,1,0.7078,0.003947,4,0.2332,0.2484,0.0569,8.8,51.5,1,0,0,2024,622800.0
PROP-03970,West,Social Rental,52.391921,4.825661,8.07,3,85.7,0.8503,4,0.5507,0.003467,2,0.0,0.4178,0.2368,5.2,53.4,1,0,0,2021,314700.0
PROP-03971,West,Social Rental,52.40139,4.836529,7.37,3,102.5,0.1826,1,0.5732,0.003301,4,0.0,0.4325,0.3429,4.8,66.8,1,0,0,2024,244400.0
PROP-03972,Center,Private Rental,52.381605,4.888825,1.46,4,91.1,0.9009,70,0.8696,0.004316,4,0.7951,0.4603,0.1584,4.9,49.2,7,1,1,1958,682900.0
PROP-03973,South,Home Ownership,52.319606,4.875478,6.0,4,125.3,0.9474,10,0.7488,0.004366,5,0.2494,0.2645,0.0594,8.9,53.9,4,1,1,2014,1006100.0
PROP-03974,North,Social Rental,52.417233,4.881801,5.44,5,107.4,0.5662,1,0.4897,0.003586,2,0.2076,0.4125,0.4499,3.5,60.2,2,0,1,2023,285700.0
PROP-03975,West,Social Rental,52.374428,4.850679,4.94,3,60.9,0.2168,28,0.6895,0.003605,4,0.4492,0.534,0.4186,6.1,53.9,5,1,0,2016,237100.0
PROP-03976,East,Social Rental,52.363351,4.942445,5.32,3,66.0,0.2309,14,0.7721,0.004019,4,0.3391,0.326,0.2752,5.8,49.6,4,1,0,2018,266000.0
PROP-03977,North,Home Ownership,52.384009,4.87872,2.38,4,95.7,0.7113,10,0.4562,0.003484,3,0.6617,0.3118,0.4807,4.0,44.5,3,0,1,2015,490700.0
PROP-03978,West,Private Rental,52.380164,4.821861,8.2,3,101.4,0.9414,6,0.5952,0.003692,4,0.0,0.3792,0.1738,4.1,52.6,2,0,1,2021,512200.0
PROP-03979,Center,Social Rental,52.36955,4.910008,1.67,3,82.5,0.7448,24,1.0,0.004423,4,0.7231,0.2001,0.3772,8.4,48.1,3,1,0,2024,421900.0
PROP-03980,South,Private Rental,52.351214,4.914015,2.97,3,63.0,0.7478,9,0.728,0.004609,4,0.5705,0.3741,0.3041,4.4,43.2,1,1,0,2015,541400.0
